nominal,data,curs,cdx
1,2016-07-20,31.8448,Белорусский рубль
1,2016-07-19,31.8765,Белорусский рубль
1,2016-07-16,31.8958,Белорусский рубль
1,2016-07-15,31.8955,Белорусский рубль
1,2016-07-14,31.8867,Белорусский рубль
1,2016-07-13,31.9116,Белорусский рубль
1,2016-07-12,31.9415,Белорусский рубль
1,2016-07-09,31.9328,Белорусский рубль
1,2016-07-08,31.8577,Белорусский рубль
1,2016-07-07,32.0826,Белорусский рубль
1,2016-07-06,32.0617,Белорусский рубль
1,2016-07-05,31.906,Белорусский рубль
1,2016-07-02,31.6913,Белорусский рубль
1,2016-07-01,31.8884,Белорусский рубль
10000,2016-06-30,32.0007,Белорусский рубль
10000,2016-06-29,32.3441,Белорусский рубль
10000,2016-06-28,32.505,Белорусский рубль
10000,2016-06-25,32.6582,Белорусский рубль
10000,2016-06-24,32.4855,Белорусский рубль
10000,2016-06-23,32.241,Белорусский рубль
10000,2016-06-22,32.4974,Белорусский рубль
10000,2016-06-21,32.5391,Белорусский рубль
10000,2016-06-18,32.7691,Белорусский рубль
10000,2016-06-17,32.8898,Белорусский рубль
10000,2016-06-16,32.8797,Белорусский рубль
10000,2016-06-15,32.9947,Белорусский рубль
10000,2016-06-11,32.66,Белорусский рубль
10000,2016-06-10,32.3472,Белорусский рубль
10000,2016-06-09,32.65,Белорусский рубль
10000,2016-06-08,32.8508,Белорусский рубль
10000,2016-06-07,33.1016,Белорусский рубль
10000,2016-06-04,33.4014,Белорусский рубль
10000,2016-06-03,33.517,Белорусский рубль
10000,2016-06-02,33.5004,Белорусский рубль
10000,2016-06-01,33.3483,Белорусский рубль
10000,2016-05-31,33.4087,Белорусский рубль
10000,2016-05-28,33.5235,Белорусский рубль
10000,2016-05-27,33.2346,Белорусский рубль
10000,2016-05-26,33.4322,Белорусский рубль
10000,2016-05-25,33.9147,Белорусский рубль
10000,2016-05-24,34.0429,Белорусский рубль
10000,2016-05-21,33.8315,Белорусский рубль
10000,2016-05-20,33.7639,Белорусский рубль
10000,2016-05-19,33.5555,Белорусский рубль
10000,2016-05-18,33.5137,Белорусский рубль
10000,2016-05-17,33.6826,Белорусский рубль
10000,2016-05-14,33.7302,Белорусский рубль
10000,2016-05-13,33.7721,Белорусский рубль
10000,2016-05-12,34.0317,Белорусский рубль
10000,2016-05-11,34.1104,Белорусский рубль
10000,2016-05-07,34.0673,Белорусский рубль
10000,2016-05-06,33.9561,Белорусский рубль
10000,2016-05-05,34.1092,Белорусский рубль
10000,2016-04-30,33.4721,Белорусский рубль
10000,2016-04-29,33.5895,Белорусский рубль
10000,2016-04-28,33.3411,Белорусский рубль
10000,2016-04-27,33.7006,Белорусский рубль
10000,2016-04-26,33.7921,Белорусский рубль
10000,2016-04-23,33.7134,Белорусский рубль
10000,2016-04-22,33.1002,Белорусский рубль
10000,2016-04-21,33.2175,Белорусский рубль
10000,2016-04-20,33.1051,Белорусский рубль
10000,2016-04-19,33.8066,Белорусский рубль
10000,2016-04-16,33.1802,Белорусский рубль
10000,2016-04-15,33.2976,Белорусский рубль
10000,2016-04-14,33.1316,Белорусский рубль
10000,2016-04-13,33.3898,Белорусский рубль
10000,2016-04-12,33.6045,Белорусский рубль
10000,2016-04-09,33.7753,Белорусский рубль
10000,2016-04-08,33.7545,Белорусский рубль
10000,2016-04-07,33.8629,Белорусский рубль
10000,2016-04-06,34.0198,Белорусский рубль
10000,2016-04-05,33.9851,Белорусский рубль
10000,2016-04-02,33.5873,Белорусский рубль
10000,2016-04-01,33.6834,Белорусский рубль
10000,2016-03-31,33.5772,Белорусский рубль
10000,2016-03-30,33.9028,Белорусский рубль
10000,2016-03-29,33.6715,Белорусский рубль
10000,2016-03-26,33.8701,Белорусский рубль
10000,2016-03-25,34.0157,Белорусский рубль
10000,2016-03-24,33.5937,Белорусский рубль
10000,2016-03-23,33.5236,Белорусский рубль
10000,2016-03-22,33.9251,Белорусский рубль
10000,2016-03-19,33.7624,Белорусский рубль
10000,2016-03-18,33.7816,Белорусский рубль
10000,2016-03-17,34.2705,Белорусский рубль
10000,2016-03-16,34.1354,Белорусский рубль
10000,2016-03-15,34.0224,Белорусский рубль
10000,2016-03-12,34.0716,Белорусский рубль
10000,2016-03-11,34.13,Белорусский рубль
10000,2016-03-10,34.4819,Белорусский рубль
10000,2016-03-05,34.4645,Белорусский рубль
10000,2016-03-04,34.5296,Белорусский рубль
10000,2016-03-03,34.5822,Белорусский рубль
10000,2016-03-02,34.7914,Белорусский рубль
10000,2016-03-01,35.3185,Белорусский рубль
10000,2016-02-27,35.0235,Белорусский рубль
10000,2016-02-26,35.3017,Белорусский рубль
10000,2016-02-25,35.3098,Белорусский рубль
10000,2016-02-21,35.7095,Белорусский рубль
10000,2016-02-20,35.3055,Белорусский рубль
10000,2016-02-19,34.934,Белорусский рубль
10000,2016-02-18,35.6294,Белорусский рубль
10000,2016-02-17,35.1602,Белорусский рубль
10000,2016-02-16,35.5562,Белорусский рубль
10000,2016-02-13,36.0522,Белорусский рубль
10000,2016-02-12,35.9203,Белорусский рубль
10000,2016-02-11,35.9241,Белорусский рубль
10000,2016-02-10,35.8535,Белорусский рубль
10000,2016-02-09,35.5387,Белорусский рубль
10000,2016-02-06,35.7563,Белорусский рубль
10000,2016-02-05,35.415,Белорусский рубль
10000,2016-02-04,36.5756,Белорусский рубль
10000,2016-02-03,36.1863,Белорусский рубль
10000,2016-02-02,36.32,Белорусский рубль
10000,2016-01-30,36.0971,Белорусский рубль
10000,2016-01-29,36.4425,Белорусский рубль
10000,2016-01-28,36.9144,Белорусский рубль
10000,2016-01-27,38.4223,Белорусский рубль
10000,2016-01-26,37.4742,Белорусский рубль
10000,2016-01-23,37.9606,Белорусский рубль
10000,2016-01-22,38.3446,Белорусский рубль
10000,2016-01-21,38.8659,Белорусский рубль
10000,2016-01-20,38.4831,Белорусский рубль
10000,2016-01-19,38.4402,Белорусский рубль
10000,2016-01-16,38.4942,Белорусский рубль
10000,2016-01-15,39.1222,Белорусский рубль
10000,2016-01-14,39.5465,Белорусский рубль
10000,2016-01-13,40.1415,Белорусский рубль
10000,2016-01-12,40.2303,Белорусский рубль
10000,2016-01-01,39.0417,Белорусский рубль
10000,2015-12-31,38.9476,Белорусский рубль
10000,2015-12-30,38.982,Белорусский рубль
10000,2015-12-29,38.5338,Белорусский рубль
10000,2015-12-26,38.3669,Белорусский рубль
10000,2015-12-25,37.9706,Белорусский рубль
10000,2015-12-24,38.6158,Белорусский рубль
10000,2015-12-23,38.6927,Белорусский рубль
10000,2015-12-22,38.8588,Белорусский рубль
10000,2015-12-19,38.8356,Белорусский рубль
10000,2015-12-18,38.4196,Белорусский рубль
10000,2015-12-17,38.4055,Белорусский рубль
10000,2015-12-16,38.6013,Белорусский рубль
10000,2015-12-15,38.3216,Белорусский рубль
10000,2015-12-12,37.9085,Белорусский рубль
10000,2015-12-11,37.9406,Белорусский рубль
10000,2015-12-10,37.9636,Белорусский рубль
10000,2015-12-09,38.0993,Белорусский рубль
10000,2015-12-08,37.7725,Белорусский рубль
10000,2015-12-05,37.3928,Белорусский рубль
10000,2015-12-04,37.2542,Белорусский рубль
10000,2015-12-03,36.8975,Белорусский рубль
10000,2015-12-02,36.7042,Белорусский рубль
10000,2015-12-01,36.957,Белорусский рубль
10000,2015-11-28,36.4373,Белорусский рубль
10000,2015-11-27,35.9496,Белорусский рубль
10000,2015-11-26,36.1024,Белорусский рубль
10000,2015-11-25,36.331,Белорусский рубль
10000,2015-11-24,36.4977,Белорусский рубль
10000,2015-11-21,36.168,Белорусский рубль
10000,2015-11-20,36.2212,Белорусский рубль
10000,2015-11-19,36.1659,Белорусский рубль
10000,2015-11-18,36.5748,Белорусский рубль
10000,2015-11-17,37.1434,Белорусский рубль
10000,2015-11-14,37.3113,Белорусский рубль
10000,2015-11-13,36.8859,Белорусский рубль
10000,2015-11-12,36.6247,Белорусский рубль
10000,2015-11-11,36.5545,Белорусский рубль
10000,2015-11-10,36.7077,Белорусский рубль
10000,2015-11-07,36.4112,Белорусский рубль
10000,2015-11-06,36.2695,Белорусский рубль
10000,2015-11-04,36.6232,Белорусский рубль
10000,2015-11-03,36.6399,Белорусский рубль
10000,2015-10-31,36.9012,Белорусский рубль
10000,2015-10-30,36.7834,Белорусский рубль
10000,2015-10-29,37.3768,Белорусский рубль
10000,2015-10-28,36.5997,Белорусский рубль
10000,2015-10-27,36.1398,Белорусский рубль
10000,2015-10-24,35.8694,Белорусский рубль
10000,2015-10-23,36.3782,Белорусский рубль
10000,2015-10-22,36.2867,Белорусский рубль
10000,2015-10-21,36.0151,Белорусский рубль
10000,2015-10-20,35.7532,Белорусский рубль
10000,2015-10-17,35.7152,Белорусский рубль
10000,2015-10-16,36.0831,Белорусский рубль
10000,2015-10-15,36.4252,Белорусский рубль
10000,2015-10-14,36.1136,Белорусский рубль
10000,2015-10-13,35.7101,Белорусский рубль
10000,2015-10-10,35.6376,Белорусский рубль
10000,2015-10-09,35.9355,Белорусский рубль
10000,2015-10-08,36.0069,Белорусский рубль
10000,2015-10-07,36.8608,Белорусский рубль
10000,2015-10-06,36.9821,Белорусский рубль
10000,2015-10-03,37.2445,Белорусский рубль
10000,2015-10-02,36.8045,Белорусский рубль
10000,2015-10-01,37.1917,Белорусский рубль
